policy_name,policy_label,seed,scenario,scenario_label,agent_id,policy_class_name,score,infrastructure,production_sites,advanced_sites,innovation
random_feasible,Uniform random feasible,500034,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,31,14,3,2,5
random_feasible,Uniform random feasible,500034,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,27,8,0,3,4
random_feasible,Uniform random feasible,500034,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,14,8,1,1,5
random_feasible,Uniform random feasible,500034,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,25,10,2,2,5
random_feasible,Uniform random feasible,500034,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,20,10,2,1,8
random_feasible,Uniform random feasible,500034,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,9,6,2,0,5
random_feasible,Uniform random feasible,500034,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,34,11,3,2,7
random_feasible,Uniform random feasible,500034,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,20,8,3,1,6
random_feasible,Uniform random feasible,500034,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,28,10,3,2,6
random_feasible,Uniform random feasible,500034,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,27,7,0,3,6
random_feasible,Uniform random feasible,500035,need_based,Need-based,0,NeedBasedTradePolicy,50,14,3,4,4
random_feasible,Uniform random feasible,500035,need_based,Need-based,1,NeedBasedTradePolicy,29,11,1,3,2
random_feasible,Uniform random feasible,500035,need_based,Need-based,2,NeedBasedTradePolicy,38,12,1,4,4
random_feasible,Uniform random feasible,500035,need_based,Need-based,3,NeedBasedTradePolicy,30,8,1,3,4
random_feasible,Uniform random feasible,500035,need_based,Need-based,4,NeedBasedTradePolicy,35,8,0,4,3
random_feasible,Uniform random feasible,500035,cooperative,Cooperative,0,CooperativeTradePolicy,44,16,2,4,5
random_feasible,Uniform random feasible,500035,cooperative,Cooperative,1,CooperativeTradePolicy,22,8,1,2,5
random_feasible,Uniform random feasible,500035,cooperative,Cooperative,2,CooperativeTradePolicy,18,9,4,0,7
random_feasible,Uniform random feasible,500035,cooperative,Cooperative,3,CooperativeTradePolicy,30,8,1,3,6
random_feasible,Uniform random feasible,500035,cooperative,Cooperative,4,CooperativeTradePolicy,17,7,2,1,7
random_feasible,Uniform random feasible,500035,hoarding,Hoarding,0,HoardingTradePolicy,39,14,3,3,7
random_feasible,Uniform random feasible,500035,hoarding,Hoarding,1,HoardingTradePolicy,19,7,0,2,4
random_feasible,Uniform random feasible,500035,hoarding,Hoarding,2,HoardingTradePolicy,17,6,1,1,9
random_feasible,Uniform random feasible,500035,hoarding,Hoarding,3,HoardingTradePolicy,17,8,2,1,6
random_feasible,Uniform random feasible,500035,hoarding,Hoarding,4,HoardingTradePolicy,28,13,3,2,4
random_feasible,Uniform random feasible,500035,mixed,Mixed,0,CompetitiveTradePolicy,9,7,1,0,8
random_feasible,Uniform random feasible,500035,mixed,Mixed,1,FairnessSensitiveTradePolicy,19,8,0,2,3
random_feasible,Uniform random feasible,500035,mixed,Mixed,2,HoardingTradePolicy,9,4,2,0,8
random_feasible,Uniform random feasible,500035,mixed,Mixed,3,CooperativeTradePolicy,36,12,2,3,5
random_feasible,Uniform random feasible,500035,mixed,Mixed,4,SelfishTradePolicy,19,9,0,2,4
random_feasible,Uniform random feasible,500035,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,49,14,1,5,4
random_feasible,Uniform random feasible,500035,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,22,9,1,2,3
random_feasible,Uniform random feasible,500035,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,30,10,1,3,6
random_feasible,Uniform random feasible,500035,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,30,8,0,3,7
random_feasible,Uniform random feasible,500035,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,27,8,0,3,5
random_feasible,Uniform random feasible,500035,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,33,14,1,3,6
random_feasible,Uniform random feasible,500035,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,12,9,3,0,3
random_feasible,Uniform random feasible,500035,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,17,7,2,1,7
random_feasible,Uniform random feasible,500035,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,30,8,0,3,9
random_feasible,Uniform random feasible,500035,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,22,9,1,2,3
random_feasible,Uniform random feasible,500036,need_based,Need-based,0,NeedBasedTradePolicy,37,14,3,3,1
random_feasible,Uniform random feasible,500036,need_based,Need-based,1,NeedBasedTradePolicy,26,9,0,3,2
random_feasible,Uniform random feasible,500036,need_based,Need-based,2,NeedBasedTradePolicy,35,10,0,4,4
random_feasible,Uniform random feasible,500036,need_based,Need-based,3,NeedBasedTradePolicy,25,6,0,3,1
random_feasible,Uniform random feasible,500036,need_based,Need-based,4,NeedBasedTradePolicy,25,6,1,2,8
random_feasible,Uniform random feasible,500036,cooperative,Cooperative,0,CooperativeTradePolicy,22,12,1,2,3
random_feasible,Uniform random feasible,500036,cooperative,Cooperative,1,CooperativeTradePolicy,26,13,4,1,3
random_feasible,Uniform random feasible,500036,cooperative,Cooperative,2,CooperativeTradePolicy,30,9,1,3,4
random_feasible,Uniform random feasible,500036,cooperative,Cooperative,3,CooperativeTradePolicy,28,10,3,2,4
random_feasible,Uniform random feasible,500036,cooperative,Cooperative,4,CooperativeTradePolicy,30,9,0,3,5
random_feasible,Uniform random feasible,500036,hoarding,Hoarding,0,HoardingTradePolicy,6,9,1,0,3
random_feasible,Uniform random feasible,500036,hoarding,Hoarding,1,HoardingTradePolicy,6,6,1,0,4
random_feasible,Uniform random feasible,500036,hoarding,Hoarding,2,HoardingTradePolicy,20,9,2,1,4
random_feasible,Uniform random feasible,500036,hoarding,Hoarding,3,HoardingTradePolicy,9,3,1,0,11
random_feasible,Uniform random feasible,500036,hoarding,Hoarding,4,HoardingTradePolicy,11,5,0,1,6
random_feasible,Uniform random feasible,500036,mixed,Mixed,0,FairnessSensitiveTradePolicy,36,15,3,3,0
random_feasible,Uniform random feasible,500036,mixed,Mixed,1,HoardingTradePolicy,35,10,0,4,4
random_feasible,Uniform random feasible,500036,mixed,Mixed,2,CompetitiveTradePolicy,12,6,2,0,7
random_feasible,Uniform random feasible,500036,mixed,Mixed,3,SelfishTradePolicy,19,5,0,2,6
random_feasible,Uniform random feasible,500036,mixed,Mixed,4,CooperativeTradePolicy,14,6,1,1,7
random_feasible,Uniform random feasible,500036,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,27,11,0,3,4
random_feasible,Uniform random feasible,500036,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,24,12,1,2,2
random_feasible,Uniform random feasible,500036,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,22,9,1,2,3
random_feasible,Uniform random feasible,500036,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,19,5,0,2,5
random_feasible,Uniform random feasible,500036,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,17,10,1,1,6
random_feasible,Uniform random feasible,500036,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,27,10,3,2,2
random_feasible,Uniform random feasible,500036,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,31,11,3,2,6
random_feasible,Uniform random feasible,500036,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,25,7,1,2,8
random_feasible,Uniform random feasible,500036,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,17,6,2,1,6
random_feasible,Uniform random feasible,500036,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,27,8,0,3,7
random_feasible,Uniform random feasible,500037,need_based,Need-based,0,NeedBasedTradePolicy,52,16,2,5,5
random_feasible,Uniform random feasible,500037,need_based,Need-based,1,NeedBasedTradePolicy,39,14,2,4,1
random_feasible,Uniform random feasible,500037,need_based,Need-based,2,NeedBasedTradePolicy,25,8,0,3,1
random_feasible,Uniform random feasible,500037,need_based,Need-based,3,NeedBasedTradePolicy,30,7,0,3,6
random_feasible,Uniform random feasible,500037,need_based,Need-based,4,NeedBasedTradePolicy,33,10,0,4,1
random_feasible,Uniform random feasible,500037,cooperative,Cooperative,0,CooperativeTradePolicy,35,8,0,4,6
random_feasible,Uniform random feasible,500037,cooperative,Cooperative,1,CooperativeTradePolicy,22,15,3,1,2
random_feasible,Uniform random feasible,500037,cooperative,Cooperative,2,CooperativeTradePolicy,14,5,0,1,7
random_feasible,Uniform random feasible,500037,cooperative,Cooperative,3,CooperativeTradePolicy,19,6,0,2,6
random_feasible,Uniform random feasible,500037,cooperative,Cooperative,4,CooperativeTradePolicy,36,12,3,3,4
random_feasible,Uniform random feasible,500037,hoarding,Hoarding,0,HoardingTradePolicy,39,13,3,3,9
random_feasible,Uniform random feasible,500037,hoarding,Hoarding,1,HoardingTradePolicy,17,6,2,1,6
random_feasible,Uniform random feasible,500037,hoarding,Hoarding,2,HoardingTradePolicy,22,6,1,2,3
random_feasible,Uniform random feasible,500037,hoarding,Hoarding,3,HoardingTradePolicy,19,5,0,2,4
random_feasible,Uniform random feasible,500037,hoarding,Hoarding,4,HoardingTradePolicy,22,15,1,2,0
random_feasible,Uniform random feasible,500037,mixed,Mixed,0,HoardingTradePolicy,14,7,1,1,4
random_feasible,Uniform random feasible,500037,mixed,Mixed,1,CooperativeTradePolicy,14,4,1,1,3
random_feasible,Uniform random feasible,500037,mixed,Mixed,2,FairnessSensitiveTradePolicy,20,10,2,1,6
random_feasible,Uniform random feasible,500037,mixed,Mixed,3,SelfishTradePolicy,20,6,2,1,7
random_feasible,Uniform random feasible,500037,mixed,Mixed,4,CompetitiveTradePolicy,29,10,1,3,2
random_feasible,Uniform random feasible,500037,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,50,15,3,4,8
random_feasible,Uniform random feasible,500037,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,33,12,2,3,3
random_feasible,Uniform random feasible,500037,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,14,5,1,1,4
random_feasible,Uniform random feasible,500037,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,30,9,1,3,4
random_feasible,Uniform random feasible,500037,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,33,10,2,3,4
random_feasible,Uniform random feasible,500037,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,30,8,1,3,7
random_feasible,Uniform random feasible,500037,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,16,10,2,1,2
random_feasible,Uniform random feasible,500037,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,12,4,2,0,8
random_feasible,Uniform random feasible,500037,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,14,4,1,1,7
random_feasible,Uniform random feasible,500037,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,47,15,3,4,4
random_feasible,Uniform random feasible,500038,need_based,Need-based,0,NeedBasedTradePolicy,41,13,1,4,7
random_feasible,Uniform random feasible,500038,need_based,Need-based,1,NeedBasedTradePolicy,14,6,1,1,5
random_feasible,Uniform random feasible,500038,need_based,Need-based,2,NeedBasedTradePolicy,22,10,1,2,4
random_feasible,Uniform random feasible,500038,need_based,Need-based,3,NeedBasedTradePolicy,12,7,2,0,8
random_feasible,Uniform random feasible,500038,need_based,Need-based,4,NeedBasedTradePolicy,22,11,1,2,4
random_feasible,Uniform random feasible,500038,cooperative,Cooperative,0,CooperativeTradePolicy,27,10,3,2,2
random_feasible,Uniform random feasible,500038,cooperative,Cooperative,1,CooperativeTradePolicy,14,6,1,1,4
random_feasible,Uniform random feasible,500038,cooperative,Cooperative,2,CooperativeTradePolicy,50,16,4,4,3
random_feasible,Uniform random feasible,500038,cooperative,Cooperative,3,CooperativeTradePolicy,25,10,2,2,4
random_feasible,Uniform random feasible,500038,cooperative,Cooperative,4,CooperativeTradePolicy,22,7,0,2,5
random_feasible,Uniform random feasible,500038,hoarding,Hoarding,0,HoardingTradePolicy,25,12,2,2,5
random_feasible,Uniform random feasible,500038,hoarding,Hoarding,1,HoardingTradePolicy,28,10,3,2,4
random_feasible,Uniform random feasible,500038,hoarding,Hoarding,2,HoardingTradePolicy,25,8,1,2,7
random_feasible,Uniform random feasible,500038,hoarding,Hoarding,3,HoardingTradePolicy,22,10,1,2,4
random_feasible,Uniform random feasible,500038,hoarding,Hoarding,4,HoardingTradePolicy,28,16,2,2,3
random_feasible,Uniform random feasible,500038,mixed,Mixed,0,CooperativeTradePolicy,31,15,4,2,0
random_feasible,Uniform random feasible,500038,mixed,Mixed,1,SelfishTradePolicy,24,10,2,2,2
random_feasible,Uniform random feasible,500038,mixed,Mixed,2,CompetitiveTradePolicy,19,5,0,2,3
random_feasible,Uniform random feasible,500038,mixed,Mixed,3,FairnessSensitiveTradePolicy,41,11,1,4,10
random_feasible,Uniform random feasible,500038,mixed,Mixed,4,HoardingTradePolicy,29,10,1,3,2
random_feasible,Uniform random feasible,500038,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,41,14,1,4,6
random_feasible,Uniform random feasible,500038,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,17,8,2,1,4
random_feasible,Uniform random feasible,500038,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,14,8,1,1,5
random_feasible,Uniform random feasible,500038,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,15,7,3,0,8
random_feasible,Uniform random feasible,500038,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,26,13,0,3,2
random_feasible,Uniform random feasible,500038,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,31,13,4,2,0
random_feasible,Uniform random feasible,500038,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,16,6,2,1,2
random_feasible,Uniform random feasible,500038,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,43,11,0,5,5
random_feasible,Uniform random feasible,500038,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,36,10,2,3,6
random_feasible,Uniform random feasible,500038,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,22,7,1,2,5
random_feasible,Uniform random feasible,500039,need_based,Need-based,0,NeedBasedTradePolicy,31,15,3,2,3
random_feasible,Uniform random feasible,500039,need_based,Need-based,1,NeedBasedTradePolicy,24,10,2,2,2
random_feasible,Uniform random feasible,500039,need_based,Need-based,2,NeedBasedTradePolicy,20,8,1,2,1
random_feasible,Uniform random feasible,500039,need_based,Need-based,3,NeedBasedTradePolicy,9,8,1,0,6
random_feasible,Uniform random feasible,500039,need_based,Need-based,4,NeedBasedTradePolicy,6,3,1,0,4
random_feasible,Uniform random feasible,500039,cooperative,Cooperative,0,CooperativeTradePolicy,30,17,0,3,3
random_feasible,Uniform random feasible,500039,cooperative,Cooperative,1,CooperativeTradePolicy,17,7,2,1,5
random_feasible,Uniform random feasible,500039,cooperative,Cooperative,2,CooperativeTradePolicy,3,7,0,0,3
random_feasible,Uniform random feasible,500039,cooperative,Cooperative,3,CooperativeTradePolicy,22,7,1,2,4
random_feasible,Uniform random feasible,500039,cooperative,Cooperative,4,CooperativeTradePolicy,9,4,1,0,6
random_feasible,Uniform random feasible,500039,hoarding,Hoarding,0,HoardingTradePolicy,6,6,1,0,5
random_feasible,Uniform random feasible,500039,hoarding,Hoarding,1,HoardingTradePolicy,28,21,3,2,0
random_feasible,Uniform random feasible,500039,hoarding,Hoarding,2,HoardingTradePolicy,6,3,1,0,4
random_feasible,Uniform random feasible,500039,hoarding,Hoarding,3,HoardingTradePolicy,17,5,1,1,9
random_feasible,Uniform random feasible,500039,hoarding,Hoarding,4,HoardingTradePolicy,9,5,2,0,8
random_feasible,Uniform random feasible,500039,mixed,Mixed,0,FairnessSensitiveTradePolicy,37,19,3,3,1
random_feasible,Uniform random feasible,500039,mixed,Mixed,1,HoardingTradePolicy,27,11,3,2,2
random_feasible,Uniform random feasible,500039,mixed,Mixed,2,CompetitiveTradePolicy,18,6,0,2,2
random_feasible,Uniform random feasible,500039,mixed,Mixed,3,CooperativeTradePolicy,20,7,2,1,6
random_feasible,Uniform random feasible,500039,mixed,Mixed,4,SelfishTradePolicy,3,6,0,0,5
random_feasible,Uniform random feasible,500039,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,17,9,1,1,5
random_feasible,Uniform random feasible,500039,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,12,6,3,0,4
random_feasible,Uniform random feasible,500039,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,6,9,1,0,3
random_feasible,Uniform random feasible,500039,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,17,7,1,1,5
random_feasible,Uniform random feasible,500039,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,8,5,2,0,2
random_feasible,Uniform random feasible,500039,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,20,13,2,1,5
random_feasible,Uniform random feasible,500039,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,10,11,0,1,2
random_feasible,Uniform random feasible,500039,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,5,8,1,0,2
random_feasible,Uniform random feasible,500039,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,22,6,0,2,7
random_feasible,Uniform random feasible,500039,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,3,7,0,0,5
random_feasible,Uniform random feasible,500040,need_based,Need-based,0,NeedBasedTradePolicy,25,6,1,2,8
random_feasible,Uniform random feasible,500040,need_based,Need-based,1,NeedBasedTradePolicy,39,14,3,3,5
random_feasible,Uniform random feasible,500040,need_based,Need-based,2,NeedBasedTradePolicy,37,11,1,4,2
random_feasible,Uniform random feasible,500040,need_based,Need-based,3,NeedBasedTradePolicy,19,5,0,2,5
random_feasible,Uniform random feasible,500040,need_based,Need-based,4,NeedBasedTradePolicy,22,8,1,2,7
random_feasible,Uniform random feasible,500040,cooperative,Cooperative,0,CooperativeTradePolicy,19,5,0,2,3
random_feasible,Uniform random feasible,500040,cooperative,Cooperative,1,CooperativeTradePolicy,38,13,3,3,2
random_feasible,Uniform random feasible,500040,cooperative,Cooperative,2,CooperativeTradePolicy,35,10,0,4,3
random_feasible,Uniform random feasible,500040,cooperative,Cooperative,3,CooperativeTradePolicy,27,7,0,3,6
random_feasible,Uniform random feasible,500040,cooperative,Cooperative,4,CooperativeTradePolicy,44,12,2,4,6
random_feasible,Uniform random feasible,500040,hoarding,Hoarding,0,HoardingTradePolicy,12,6,3,0,3
random_feasible,Uniform random feasible,500040,hoarding,Hoarding,1,HoardingTradePolicy,21,18,3,1,1
random_feasible,Uniform random feasible,500040,hoarding,Hoarding,2,HoardingTradePolicy,14,4,1,1,5
random_feasible,Uniform random feasible,500040,hoarding,Hoarding,3,HoardingTradePolicy,20,6,2,1,9
random_feasible,Uniform random feasible,500040,hoarding,Hoarding,4,HoardingTradePolicy,11,3,0,1,4
random_feasible,Uniform random feasible,500040,mixed,Mixed,0,FairnessSensitiveTradePolicy,17,8,2,1,5
random_feasible,Uniform random feasible,500040,mixed,Mixed,1,SelfishTradePolicy,36,13,2,3,4
random_feasible,Uniform random feasible,500040,mixed,Mixed,2,HoardingTradePolicy,34,10,0,4,2
random_feasible,Uniform random feasible,500040,mixed,Mixed,3,CooperativeTradePolicy,19,5,0,2,4
random_feasible,Uniform random feasible,500040,mixed,Mixed,4,CompetitiveTradePolicy,25,7,1,2,8
random_feasible,Uniform random feasible,500040,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,12,6,3,0,7
random_feasible,Uniform random feasible,500040,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,43,14,2,4,2
random_feasible,Uniform random feasible,500040,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,30,12,1,3,3
random_feasible,Uniform random feasible,500040,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,14,4,1,1,7
random_feasible,Uniform random feasible,500040,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,20,8,2,1,8
random_feasible,Uniform random feasible,500040,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,21,8,1,2,2
random_feasible,Uniform random feasible,500040,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,42,15,4,3,3
random_feasible,Uniform random feasible,500040,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,30,9,1,3,3
random_feasible,Uniform random feasible,500040,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,17,5,1,1,10
random_feasible,Uniform random feasible,500040,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,27,12,0,3,8
random_feasible,Uniform random feasible,500041,need_based,Need-based,0,NeedBasedTradePolicy,44,15,3,4,3
random_feasible,Uniform random feasible,500041,need_based,Need-based,1,NeedBasedTradePolicy,33,9,1,3,4
random_feasible,Uniform random feasible,500041,need_based,Need-based,2,NeedBasedTradePolicy,19,8,3,1,2
random_feasible,Uniform random feasible,500041,need_based,Need-based,3,NeedBasedTradePolicy,22,8,1,2,4
random_feasible,Uniform random feasible,500041,need_based,Need-based,4,NeedBasedTradePolicy,35,16,2,3,2
random_feasible,Uniform random feasible,500041,cooperative,Cooperative,0,CooperativeTradePolicy,36,13,2,3,5
random_feasible,Uniform random feasible,500041,cooperative,Cooperative,1,CooperativeTradePolicy,14,11,2,1,0
random_feasible,Uniform random feasible,500041,cooperative,Cooperative,2,CooperativeTradePolicy,22,11,1,2,6
random_feasible,Uniform random feasible,500041,cooperative,Cooperative,3,CooperativeTradePolicy,25,7,1,2,7
random_feasible,Uniform random feasible,500041,cooperative,Cooperative,4,CooperativeTradePolicy,6,9,1,0,4
random_feasible,Uniform random feasible,500041,hoarding,Hoarding,0,HoardingTradePolicy,26,15,4,1,4
random_feasible,Uniform random feasible,500041,hoarding,Hoarding,1,HoardingTradePolicy,15,11,2,1,1
random_feasible,Uniform random feasible,500041,hoarding,Hoarding,2,HoardingTradePolicy,11,4,0,1,3
random_feasible,Uniform random feasible,500041,hoarding,Hoarding,3,HoardingTradePolicy,28,8,2,2,7
random_feasible,Uniform random feasible,500041,hoarding,Hoarding,4,HoardingTradePolicy,35,10,0,4,3
random_feasible,Uniform random feasible,500041,mixed,Mixed,0,CooperativeTradePolicy,9,5,1,0,8
random_feasible,Uniform random feasible,500041,mixed,Mixed,1,SelfishTradePolicy,22,9,3,1,2
random_feasible,Uniform random feasible,500041,mixed,Mixed,2,FairnessSensitiveTradePolicy,22,7,1,2,5
random_feasible,Uniform random feasible,500041,mixed,Mixed,3,HoardingTradePolicy,22,6,1,2,5
random_feasible,Uniform random feasible,500041,mixed,Mixed,4,CompetitiveTradePolicy,15,9,2,1,1
random_feasible,Uniform random feasible,500041,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,33,12,2,3,6
random_feasible,Uniform random feasible,500041,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,20,9,3,1,6
random_feasible,Uniform random feasible,500041,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,19,8,3,1,2
random_feasible,Uniform random feasible,500041,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,25,7,1,2,7
random_feasible,Uniform random feasible,500041,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,35,13,2,3,2
random_feasible,Uniform random feasible,500041,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,36,15,2,3,4
random_feasible,Uniform random feasible,500041,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,5,11,1,0,2
random_feasible,Uniform random feasible,500041,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,25,8,1,2,7
random_feasible,Uniform random feasible,500041,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,25,9,2,2,6
random_feasible,Uniform random feasible,500041,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,19,6,0,2,5
random_feasible,Uniform random feasible,500042,need_based,Need-based,0,NeedBasedTradePolicy,30,9,1,3,5
random_feasible,Uniform random feasible,500042,need_based,Need-based,1,NeedBasedTradePolicy,32,14,6,1,3
random_feasible,Uniform random feasible,500042,need_based,Need-based,2,NeedBasedTradePolicy,12,8,3,0,7
random_feasible,Uniform random feasible,500042,need_based,Need-based,3,NeedBasedTradePolicy,31,10,3,2,8
random_feasible,Uniform random feasible,500042,need_based,Need-based,4,NeedBasedTradePolicy,25,10,2,2,5
random_feasible,Uniform random feasible,500042,cooperative,Cooperative,0,CooperativeTradePolicy,30,9,1,3,4
random_feasible,Uniform random feasible,500042,cooperative,Cooperative,1,CooperativeTradePolicy,19,12,2,1,2
random_feasible,Uniform random feasible,500042,cooperative,Cooperative,2,CooperativeTradePolicy,23,8,2,2,1
random_feasible,Uniform random feasible,500042,cooperative,Cooperative,3,CooperativeTradePolicy,28,11,2,2,7
random_feasible,Uniform random feasible,500042,cooperative,Cooperative,4,CooperativeTradePolicy,14,4,1,1,6
random_feasible,Uniform random feasible,500042,hoarding,Hoarding,0,HoardingTradePolicy,25,8,2,2,4
random_feasible,Uniform random feasible,500042,hoarding,Hoarding,1,HoardingTradePolicy,36,10,2,3,3
random_feasible,Uniform random feasible,500042,hoarding,Hoarding,2,HoardingTradePolicy,14,10,1,1,3
random_feasible,Uniform random feasible,500042,hoarding,Hoarding,3,HoardingTradePolicy,28,8,2,2,9
random_feasible,Uniform random feasible,500042,hoarding,Hoarding,4,HoardingTradePolicy,5,4,1,0,2
random_feasible,Uniform random feasible,500042,mixed,Mixed,0,FairnessSensitiveTradePolicy,25,12,2,2,4
random_feasible,Uniform random feasible,500042,mixed,Mixed,1,CooperativeTradePolicy,30,13,3,2,2
random_feasible,Uniform random feasible,500042,mixed,Mixed,2,SelfishTradePolicy,9,5,2,0,5
random_feasible,Uniform random feasible,500042,mixed,Mixed,3,HoardingTradePolicy,41,12,1,4,6
random_feasible,Uniform random feasible,500042,mixed,Mixed,4,CompetitiveTradePolicy,22,7,1,2,4
random_feasible,Uniform random feasible,500042,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,31,10,3,2,6
random_feasible,Uniform random feasible,500042,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,14,9,1,1,5
random_feasible,Uniform random feasible,500042,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,14,6,1,1,3
random_feasible,Uniform random feasible,500042,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,41,14,1,4,5
random_feasible,Uniform random feasible,500042,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,14,9,1,1,3
random_feasible,Uniform random feasible,500042,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,37,10,1,4,2
random_feasible,Uniform random feasible,500042,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,24,16,4,1,1
random_feasible,Uniform random feasible,500042,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,14,7,1,1,6
