q_state_key,action,training_state_visits,training_action_updates
"2,1,1,2,1,2,5",subsidized_catch_up,11,0
"2,1,1,2,1,2,5",central_cap2,11,0
"2,1,1,2,1,2,5",equity_cap2,11,0
"2,1,1,2,1,2,5",central_full,11,0
"2,1,0,1,1,0,0",bilateral_3pass,12,12
"2,1,0,1,1,0,0",clearinghouse,12,0
"2,1,0,1,1,0,0",public_pool,12,0
"2,1,0,1,1,0,0",subsidized_catch_up,12,0
"2,1,0,1,1,0,0",central_cap2,12,0
"2,1,0,1,1,0,0",equity_cap2,12,0
"2,1,0,1,1,0,0",central_full,12,0
"3,3,1,1,1,2,0",bilateral_3pass,90,2
"3,3,1,1,1,2,0",clearinghouse,90,1
"3,3,1,1,1,2,0",public_pool,90,1
"3,3,1,1,1,2,0",subsidized_catch_up,90,3
"3,3,1,1,1,2,0",central_cap2,90,2
"3,3,1,1,1,2,0",equity_cap2,90,1
"3,3,1,1,1,2,0",central_full,90,80
"3,3,2,1,1,2,0",bilateral_3pass,33,0
"3,3,2,1,1,2,0",clearinghouse,33,0
"3,3,2,1,1,2,0",public_pool,33,32
"3,3,2,1,1,2,0",subsidized_catch_up,33,1
"3,3,2,1,1,2,0",central_cap2,33,0
"3,3,2,1,1,2,0",equity_cap2,33,0
"3,3,2,1,1,2,0",central_full,33,0
"3,1,0,1,2,2,2",bilateral_3pass,2,2
"3,1,0,1,2,2,2",clearinghouse,2,0
"3,1,0,1,2,2,2",public_pool,2,0
"3,1,0,1,2,2,2",subsidized_catch_up,2,0
"3,1,0,1,2,2,2",central_cap2,2,0
"3,1,0,1,2,2,2",equity_cap2,2,0
"3,1,0,1,2,2,2",central_full,2,0
"3,3,1,3,1,1,0",bilateral_3pass,51,1
"3,3,1,3,1,1,0",clearinghouse,51,0
"3,3,1,3,1,1,0",public_pool,51,2
"3,3,1,3,1,1,0",subsidized_catch_up,51,44
"3,3,1,3,1,1,0",central_cap2,51,0
"3,3,1,3,1,1,0",equity_cap2,51,1
"3,3,1,3,1,1,0",central_full,51,3
"3,1,1,3,1,1,6",bilateral_3pass,8,8
"3,1,1,3,1,1,6",clearinghouse,8,0
"3,1,1,3,1,1,6",public_pool,8,0
"3,1,1,3,1,1,6",subsidized_catch_up,8,0
"3,1,1,3,1,1,6",central_cap2,8,0
"3,1,1,3,1,1,6",equity_cap2,8,0
"3,1,1,3,1,1,6",central_full,8,0
"2,1,0,1,0,1,3",bilateral_3pass,13,13
"2,1,0,1,0,1,3",clearinghouse,13,0
"2,1,0,1,0,1,3",public_pool,13,0
"2,1,0,1,0,1,3",subsidized_catch_up,13,0
"2,1,0,1,0,1,3",central_cap2,13,0
"2,1,0,1,0,1,3",equity_cap2,13,0
"2,1,0,1,0,1,3",central_full,13,0
"3,2,0,3,1,2,3",bilateral_3pass,19,3
"3,2,0,3,1,2,3",clearinghouse,19,15
"3,2,0,3,1,2,3",public_pool,19,0
"3,2,0,3,1,2,3",subsidized_catch_up,19,1
"3,2,0,3,1,2,3",central_cap2,19,0
"3,2,0,3,1,2,3",equity_cap2,19,0
"3,2,0,3,1,2,3",central_full,19,0
"1,2,2,1,1,0,3",bilateral_3pass,3,0
"1,2,2,1,1,0,3",clearinghouse,3,0
"1,2,2,1,1,0,3",public_pool,3,0
"1,2,2,1,1,0,3",subsidized_catch_up,3,3
"1,2,2,1,1,0,3",central_cap2,3,0
"1,2,2,1,1,0,3",equity_cap2,3,0
"1,2,2,1,1,0,3",central_full,3,0
"3,3,2,2,2,2,0",bilateral_3pass,42,1
"3,3,2,2,2,2,0",clearinghouse,42,34
"3,3,2,2,2,2,0",public_pool,42,0
"3,3,2,2,2,2,0",subsidized_catch_up,42,2
"3,3,2,2,2,2,0",central_cap2,42,3
"3,3,2,2,2,2,0",equity_cap2,42,2
"3,3,2,2,2,2,0",central_full,42,0
"3,2,0,2,2,2,4",bilateral_3pass,5,3
"3,2,0,2,2,2,4",clearinghouse,5,0
"3,2,0,2,2,2,4",public_pool,5,0
"3,2,0,2,2,2,4",subsidized_catch_up,5,1
"3,2,0,2,2,2,4",central_cap2,5,1
"3,2,0,2,2,2,4",equity_cap2,5,0
"3,2,0,2,2,2,4",central_full,5,0
"3,1,2,2,1,1,1",bilateral_3pass,22,21
"3,1,2,2,1,1,1",clearinghouse,22,1
"3,1,2,2,1,1,1",public_pool,22,0
"3,1,2,2,1,1,1",subsidized_catch_up,22,0
"3,1,2,2,1,1,1",central_cap2,22,0
"3,1,2,2,1,1,1",equity_cap2,22,0
"3,1,2,2,1,1,1",central_full,22,0
"2,1,1,3,2,0,2",bilateral_3pass,5,5
"2,1,1,3,2,0,2",clearinghouse,5,0
"2,1,1,3,2,0,2",public_pool,5,0
"2,1,1,3,2,0,2",subsidized_catch_up,5,0
"2,1,1,3,2,0,2",central_cap2,5,0
"2,1,1,3,2,0,2",equity_cap2,5,0
"2,1,1,3,2,0,2",central_full,5,0
"3,3,2,2,2,1,0",bilateral_3pass,44,0
"3,3,2,2,2,1,0",clearinghouse,44,38
"3,3,2,2,2,1,0",public_pool,44,1
"3,3,2,2,2,1,0",subsidized_catch_up,44,1
"3,3,2,2,2,1,0",central_cap2,44,2
"3,3,2,2,2,1,0",equity_cap2,44,1
"3,3,2,2,2,1,0",central_full,44,1
"1,2,0,2,1,1,3",bilateral_3pass,2,0
"1,2,0,2,1,1,3",clearinghouse,2,0
"1,2,0,2,1,1,3",public_pool,2,0
"1,2,0,2,1,1,3",subsidized_catch_up,2,2
"1,2,0,2,1,1,3",central_cap2,2,0
"1,2,0,2,1,1,3",equity_cap2,2,0
"1,2,0,2,1,1,3",central_full,2,0
"1,3,0,1,0,1,0",bilateral_3pass,11,1
"1,3,0,1,0,1,0",clearinghouse,11,0
"1,3,0,1,0,1,0",public_pool,11,0
"1,3,0,1,0,1,0",subsidized_catch_up,11,0
"1,3,0,1,0,1,0",central_cap2,11,8
"1,3,0,1,0,1,0",equity_cap2,11,2
"1,3,0,1,0,1,0",central_full,11,0
"1,2,2,2,0,1,5",bilateral_3pass,14,1
"1,2,2,2,0,1,5",clearinghouse,14,0
"1,2,2,2,0,1,5",public_pool,14,1
"1,2,2,2,0,1,5",subsidized_catch_up,14,12
"1,2,2,2,0,1,5",central_cap2,14,0
"1,2,2,2,0,1,5",equity_cap2,14,0
"1,2,2,2,0,1,5",central_full,14,0
"3,1,2,1,0,1,0",bilateral_3pass,7,7
"3,1,2,1,0,1,0",clearinghouse,7,0
"3,1,2,1,0,1,0",public_pool,7,0
"3,1,2,1,0,1,0",subsidized_catch_up,7,0
"3,1,2,1,0,1,0",central_cap2,7,0
"3,1,2,1,0,1,0",equity_cap2,7,0
"3,1,2,1,0,1,0",central_full,7,0
"3,1,2,3,0,2,1",bilateral_3pass,3,3
"3,1,2,3,0,2,1",clearinghouse,3,0
"3,1,2,3,0,2,1",public_pool,3,0
"3,1,2,3,0,2,1",subsidized_catch_up,3,0
"3,1,2,3,0,2,1",central_cap2,3,0
"3,1,2,3,0,2,1",equity_cap2,3,0
"3,1,2,3,0,2,1",central_full,3,0
"2,1,2,3,0,1,2",bilateral_3pass,9,9
"2,1,2,3,0,1,2",clearinghouse,9,0
"2,1,2,3,0,1,2",public_pool,9,0
"2,1,2,3,0,1,2",subsidized_catch_up,9,0
"2,1,2,3,0,1,2",central_cap2,9,0
"2,1,2,3,0,1,2",equity_cap2,9,0
"2,1,2,3,0,1,2",central_full,9,0
"2,1,0,2,0,0,0",bilateral_3pass,6,6
"2,1,0,2,0,0,0",clearinghouse,6,0
"2,1,0,2,0,0,0",public_pool,6,0
"2,1,0,2,0,0,0",subsidized_catch_up,6,0
"2,1,0,2,0,0,0",central_cap2,6,0
"2,1,0,2,0,0,0",equity_cap2,6,0
"2,1,0,2,0,0,0",central_full,6,0
"3,1,2,1,1,0,0",bilateral_3pass,15,15
"3,1,2,1,1,0,0",clearinghouse,15,0
"3,1,2,1,1,0,0",public_pool,15,0
"3,1,2,1,1,0,0",subsidized_catch_up,15,0
"3,1,2,1,1,0,0",central_cap2,15,0
"3,1,2,1,1,0,0",equity_cap2,15,0
"3,1,2,1,1,0,0",central_full,15,0
"1,3,1,2,0,1,3",bilateral_3pass,1,0
"1,3,1,2,0,1,3",clearinghouse,1,0
"1,3,1,2,0,1,3",public_pool,1,0
"1,3,1,2,0,1,3",subsidized_catch_up,1,0
"1,3,1,2,0,1,3",central_cap2,1,1
"1,3,1,2,0,1,3",equity_cap2,1,0
"1,3,1,2,0,1,3",central_full,1,0
"3,1,1,2,2,2,6",bilateral_3pass,9,9
"3,1,1,2,2,2,6",clearinghouse,9,0
"3,1,1,2,2,2,6",public_pool,9,0
"3,1,1,2,2,2,6",subsidized_catch_up,9,0
"3,1,1,2,2,2,6",central_cap2,9,0
"3,1,1,2,2,2,6",equity_cap2,9,0
"3,1,1,2,2,2,6",central_full,9,0
"1,1,2,2,0,1,6",bilateral_3pass,8,8
"1,1,2,2,0,1,6",clearinghouse,8,0
"1,1,2,2,0,1,6",public_pool,8,0
"1,1,2,2,0,1,6",subsidized_catch_up,8,0
"1,1,2,2,0,1,6",central_cap2,8,0
"1,1,2,2,0,1,6",equity_cap2,8,0
"1,1,2,2,0,1,6",central_full,8,0
"3,1,1,3,0,1,2",bilateral_3pass,3,3
"3,1,1,3,0,1,2",clearinghouse,3,0
"3,1,1,3,0,1,2",public_pool,3,0
"3,1,1,3,0,1,2",subsidized_catch_up,3,0
"3,1,1,3,0,1,2",central_cap2,3,0
"3,1,1,3,0,1,2",equity_cap2,3,0
"3,1,1,3,0,1,2",central_full,3,0
"1,1,0,2,1,0,1",bilateral_3pass,12,11
"1,1,0,2,1,0,1",clearinghouse,12,1
"1,1,0,2,1,0,1",public_pool,12,0
"1,1,0,2,1,0,1",subsidized_catch_up,12,0
"1,1,0,2,1,0,1",central_cap2,12,0
"1,1,0,2,1,0,1",equity_cap2,12,0
"1,1,0,2,1,0,1",central_full,12,0
"3,2,0,1,1,2,1",bilateral_3pass,6,0
"3,2,0,1,1,2,1",clearinghouse,6,6
"3,2,0,1,1,2,1",public_pool,6,0
"3,2,0,1,1,2,1",subsidized_catch_up,6,0
"3,2,0,1,1,2,1",central_cap2,6,0
"3,2,0,1,1,2,1",equity_cap2,6,0
"3,2,0,1,1,2,1",central_full,6,0
"2,1,1,1,1,0,6",bilateral_3pass,17,17
"2,1,1,1,1,0,6",clearinghouse,17,0
"2,1,1,1,1,0,6",public_pool,17,0
"2,1,1,1,1,0,6",subsidized_catch_up,17,0
"2,1,1,1,1,0,6",central_cap2,17,0
"2,1,1,1,1,0,6",equity_cap2,17,0
"2,1,1,1,1,0,6",central_full,17,0
"2,1,2,3,0,0,0",bilateral_3pass,18,18
"2,1,2,3,0,0,0",clearinghouse,18,0
"2,1,2,3,0,0,0",public_pool,18,0
"2,1,2,3,0,0,0",subsidized_catch_up,18,0
"2,1,2,3,0,0,0",central_cap2,18,0
"2,1,2,3,0,0,0",equity_cap2,18,0
"2,1,2,3,0,0,0",central_full,18,0
"2,1,2,2,0,1,5",bilateral_3pass,12,12
"2,1,2,2,0,1,5",clearinghouse,12,0
"2,1,2,2,0,1,5",public_pool,12,0
"2,1,2,2,0,1,5",subsidized_catch_up,12,0
"2,1,2,2,0,1,5",central_cap2,12,0
"2,1,2,2,0,1,5",equity_cap2,12,0
"2,1,2,2,0,1,5",central_full,12,0
"2,1,0,3,2,1,3",bilateral_3pass,34,28
"2,1,0,3,2,1,3",clearinghouse,34,0
"2,1,0,3,2,1,3",public_pool,34,0
"2,1,0,3,2,1,3",subsidized_catch_up,34,6
"2,1,0,3,2,1,3",central_cap2,34,0
"2,1,0,3,2,1,3",equity_cap2,34,0
"2,1,0,3,2,1,3",central_full,34,0
"2,1,2,1,0,0,3",bilateral_3pass,27,24
"2,1,2,1,0,0,3",clearinghouse,27,0
"2,1,2,1,0,0,3",public_pool,27,0
"2,1,2,1,0,0,3",subsidized_catch_up,27,3
"2,1,2,1,0,0,3",central_cap2,27,0
"2,1,2,1,0,0,3",equity_cap2,27,0
"2,1,2,1,0,0,3",central_full,27,0
"2,2,0,1,2,2,2",bilateral_3pass,2,0
"2,2,0,1,2,2,2",clearinghouse,2,0
"2,2,0,1,2,2,2",public_pool,2,0
"2,2,0,1,2,2,2",subsidized_catch_up,2,2
"2,2,0,1,2,2,2",central_cap2,2,0
"2,2,0,1,2,2,2",equity_cap2,2,0
"2,2,0,1,2,2,2",central_full,2,0
"3,2,0,1,2,0,2",bilateral_3pass,1,0
"3,2,0,1,2,0,2",clearinghouse,1,0
"3,2,0,1,2,0,2",public_pool,1,1
"3,2,0,1,2,0,2",subsidized_catch_up,1,0
"3,2,0,1,2,0,2",central_cap2,1,0
"3,2,0,1,2,0,2",equity_cap2,1,0
"3,2,0,1,2,0,2",central_full,1,0
"1,2,1,2,1,1,3",bilateral_3pass,30,26
"1,2,1,2,1,1,3",clearinghouse,30,0
"1,2,1,2,1,1,3",public_pool,30,0
"1,2,1,2,1,1,3",subsidized_catch_up,30,4
"1,2,1,2,1,1,3",central_cap2,30,0
"1,2,1,2,1,1,3",equity_cap2,30,0
"1,2,1,2,1,1,3",central_full,30,0
"3,3,2,2,2,0,0",bilateral_3pass,11,10
"3,3,2,2,2,0,0",clearinghouse,11,0
"3,3,2,2,2,0,0",public_pool,11,0
"3,3,2,2,2,0,0",subsidized_catch_up,11,1
"3,3,2,2,2,0,0",central_cap2,11,0
"3,3,2,2,2,0,0",equity_cap2,11,0
"3,3,2,2,2,0,0",central_full,11,0
"2,1,1,1,2,2,2",bilateral_3pass,2,2
"2,1,1,1,2,2,2",clearinghouse,2,0
"2,1,1,1,2,2,2",public_pool,2,0
"2,1,1,1,2,2,2",subsidized_catch_up,2,0
"2,1,1,1,2,2,2",central_cap2,2,0
"2,1,1,1,2,2,2",equity_cap2,2,0
"2,1,1,1,2,2,2",central_full,2,0
"1,1,2,1,2,1,4",bilateral_3pass,1,1
"1,1,2,1,2,1,4",clearinghouse,1,0
"1,1,2,1,2,1,4",public_pool,1,0
"1,1,2,1,2,1,4",subsidized_catch_up,1,0
"1,1,2,1,2,1,4",central_cap2,1,0
"1,1,2,1,2,1,4",equity_cap2,1,0
"1,1,2,1,2,1,4",central_full,1,0
"3,1,0,3,1,2,4",bilateral_3pass,3,3
"3,1,0,3,1,2,4",clearinghouse,3,0
"3,1,0,3,1,2,4",public_pool,3,0
"3,1,0,3,1,2,4",subsidized_catch_up,3,0
"3,1,0,3,1,2,4",central_cap2,3,0
"3,1,0,3,1,2,4",equity_cap2,3,0
"3,1,0,3,1,2,4",central_full,3,0
"3,1,1,2,1,0,0",bilateral_3pass,11,11
"3,1,1,2,1,0,0",clearinghouse,11,0
"3,1,1,2,1,0,0",public_pool,11,0
"3,1,1,2,1,0,0",subsidized_catch_up,11,0
"3,1,1,2,1,0,0",central_cap2,11,0
"3,1,1,2,1,0,0",equity_cap2,11,0
"3,1,1,2,1,0,0",central_full,11,0
"0,2,0,1,0,1,1",bilateral_3pass,15,12
"0,2,0,1,0,1,1",clearinghouse,15,0
"0,2,0,1,0,1,1",public_pool,15,1
"0,2,0,1,0,1,1",subsidized_catch_up,15,2
"0,2,0,1,0,1,1",central_cap2,15,0
"0,2,0,1,0,1,1",equity_cap2,15,0
"0,2,0,1,0,1,1",central_full,15,0
"0,1,0,3,0,1,0",bilateral_3pass,48,48
"0,1,0,3,0,1,0",clearinghouse,48,0
"0,1,0,3,0,1,0",public_pool,48,0
"0,1,0,3,0,1,0",subsidized_catch_up,48,0
"0,1,0,3,0,1,0",central_cap2,48,0
"0,1,0,3,0,1,0",equity_cap2,48,0
"0,1,0,3,0,1,0",central_full,48,0
"2,2,2,3,2,1,1",bilateral_3pass,26,22
"2,2,2,3,2,1,1",clearinghouse,26,1
"2,2,2,3,2,1,1",public_pool,26,0
"2,2,2,3,2,1,1",subsidized_catch_up,26,2
"2,2,2,3,2,1,1",central_cap2,26,0
"2,2,2,3,2,1,1",equity_cap2,26,1
"2,2,2,3,2,1,1",central_full,26,0
"2,1,2,3,0,0,1",bilateral_3pass,12,11
"2,1,2,3,0,0,1",clearinghouse,12,1
"2,1,2,3,0,0,1",public_pool,12,0
"2,1,2,3,0,0,1",subsidized_catch_up,12,0
"2,1,2,3,0,0,1",central_cap2,12,0
"2,1,2,3,0,0,1",equity_cap2,12,0
"2,1,2,3,0,0,1",central_full,12,0
"3,1,0,3,1,1,4",bilateral_3pass,1,1
"3,1,0,3,1,1,4",clearinghouse,1,0
"3,1,0,3,1,1,4",public_pool,1,0
"3,1,0,3,1,1,4",subsidized_catch_up,1,0
"3,1,0,3,1,1,4",central_cap2,1,0
"3,1,0,3,1,1,4",equity_cap2,1,0
"3,1,0,3,1,1,4",central_full,1,0
"1,2,0,1,0,0,2",bilateral_3pass,2,0
"1,2,0,1,0,0,2",clearinghouse,2,0
"1,2,0,1,0,0,2",public_pool,2,0
"1,2,0,1,0,0,2",subsidized_catch_up,2,1
"1,2,0,1,0,0,2",central_cap2,2,0
"1,2,0,1,0,0,2",equity_cap2,2,1
"1,2,0,1,0,0,2",central_full,2,0
"3,2,1,3,1,2,2",bilateral_3pass,26,2
"3,2,1,3,1,2,2",clearinghouse,26,21
"3,2,1,3,1,2,2",public_pool,26,2
"3,2,1,3,1,2,2",subsidized_catch_up,26,1
"3,2,1,3,1,2,2",central_cap2,26,0
"3,2,1,3,1,2,2",equity_cap2,26,0
"3,2,1,3,1,2,2",central_full,26,0
"0,2,1,1,0,2,0",bilateral_3pass,12,10
"0,2,1,1,0,2,0",clearinghouse,12,2
"0,2,1,1,0,2,0",public_pool,12,0
"0,2,1,1,0,2,0",subsidized_catch_up,12,0
"0,2,1,1,0,2,0",central_cap2,12,0
"0,2,1,1,0,2,0",equity_cap2,12,0
"0,2,1,1,0,2,0",central_full,12,0
"2,2,2,3,1,0,5",bilateral_3pass,3,1
"2,2,2,3,1,0,5",clearinghouse,3,0
"2,2,2,3,1,0,5",public_pool,3,0
"2,2,2,3,1,0,5",subsidized_catch_up,3,0
"2,2,2,3,1,0,5",central_cap2,3,0
"2,2,2,3,1,0,5",equity_cap2,3,2
"2,2,2,3,1,0,5",central_full,3,0
"1,1,0,0,1,1,0",bilateral_3pass,1,1
"1,1,0,0,1,1,0",clearinghouse,1,0
"1,1,0,0,1,1,0",public_pool,1,0
"1,1,0,0,1,1,0",subsidized_catch_up,1,0
"1,1,0,0,1,1,0",central_cap2,1,0
"1,1,0,0,1,1,0",equity_cap2,1,0
"1,1,0,0,1,1,0",central_full,1,0
"3,1,0,1,2,1,5",bilateral_3pass,5,5
"3,1,0,1,2,1,5",clearinghouse,5,0
"3,1,0,1,2,1,5",public_pool,5,0
"3,1,0,1,2,1,5",subsidized_catch_up,5,0
"3,1,0,1,2,1,5",central_cap2,5,0
"3,1,0,1,2,1,5",equity_cap2,5,0
"3,1,0,1,2,1,5",central_full,5,0
"1,1,2,1,2,2,1",bilateral_3pass,2,1
"1,1,2,1,2,2,1",clearinghouse,2,1
"1,1,2,1,2,2,1",public_pool,2,0
"1,1,2,1,2,2,1",subsidized_catch_up,2,0
"1,1,2,1,2,2,1",central_cap2,2,0
"1,1,2,1,2,2,1",equity_cap2,2,0
"1,1,2,1,2,2,1",central_full,2,0
"1,1,1,1,0,2,2",bilateral_3pass,6,6
"1,1,1,1,0,2,2",clearinghouse,6,0
"1,1,1,1,0,2,2",public_pool,6,0
"1,1,1,1,0,2,2",subsidized_catch_up,6,0
"1,1,1,1,0,2,2",central_cap2,6,0
"1,1,1,1,0,2,2",equity_cap2,6,0
"1,1,1,1,0,2,2",central_full,6,0
"3,2,2,2,2,2,1",bilateral_3pass,40,0
"3,2,2,2,2,2,1",clearinghouse,40,0
"3,2,2,2,2,2,1",public_pool,40,2
"3,2,2,2,2,2,1",subsidized_catch_up,40,37
"3,2,2,2,2,2,1",central_cap2,40,1
"3,2,2,2,2,2,1",equity_cap2,40,0
"3,2,2,2,2,2,1",central_full,40,0
"1,1,1,1,1,2,2",bilateral_3pass,4,4
"1,1,1,1,1,2,2",clearinghouse,4,0
"1,1,1,1,1,2,2",public_pool,4,0
"1,1,1,1,1,2,2",subsidized_catch_up,4,0
"1,1,1,1,1,2,2",central_cap2,4,0
"1,1,1,1,1,2,2",equity_cap2,4,0
"1,1,1,1,1,2,2",central_full,4,0
"3,3,0,2,2,2,0",bilateral_3pass,58,0
"3,3,0,2,2,2,0",clearinghouse,58,1
"3,3,0,2,2,2,0",public_pool,58,42
"3,3,0,2,2,2,0",subsidized_catch_up,58,8
"3,3,0,2,2,2,0",central_cap2,58,3
"3,3,0,2,2,2,0",equity_cap2,58,1
"3,3,0,2,2,2,0",central_full,58,3
"3,2,2,1,2,2,4",bilateral_3pass,1,0
"3,2,2,1,2,2,4",clearinghouse,1,1
"3,2,2,1,2,2,4",public_pool,1,0
"3,2,2,1,2,2,4",subsidized_catch_up,1,0
"3,2,2,1,2,2,4",central_cap2,1,0
"3,2,2,1,2,2,4",equity_cap2,1,0
"3,2,2,1,2,2,4",central_full,1,0
"3,3,1,2,2,1,0",bilateral_3pass,111,4
"3,3,1,2,2,1,0",clearinghouse,111,1
"3,3,1,2,2,1,0",public_pool,111,93
"3,3,1,2,2,1,0",subsidized_catch_up,111,4
"3,3,1,2,2,1,0",central_cap2,111,3
"3,3,1,2,2,1,0",equity_cap2,111,4
"3,3,1,2,2,1,0",central_full,111,2
"3,1,2,1,1,1,5",bilateral_3pass,8,8
"3,1,2,1,1,1,5",clearinghouse,8,0
"3,1,2,1,1,1,5",public_pool,8,0
"3,1,2,1,1,1,5",subsidized_catch_up,8,0
"3,1,2,1,1,1,5",central_cap2,8,0
"3,1,2,1,1,1,5",equity_cap2,8,0
"3,1,2,1,1,1,5",central_full,8,0
"1,3,2,2,1,2,0",bilateral_3pass,25,0
"1,3,2,2,1,2,0",clearinghouse,25,0
"1,3,2,2,1,2,0",public_pool,25,0
"1,3,2,2,1,2,0",subsidized_catch_up,25,0
"1,3,2,2,1,2,0",central_cap2,25,25
"1,3,2,2,1,2,0",equity_cap2,25,0
"1,3,2,2,1,2,0",central_full,25,0
"2,2,1,1,1,2,4",bilateral_3pass,9,6
"2,2,1,1,1,2,4",clearinghouse,9,1
"2,2,1,1,1,2,4",public_pool,9,0
"2,2,1,1,1,2,4",subsidized_catch_up,9,0
"2,2,1,1,1,2,4",central_cap2,9,2
"2,2,1,1,1,2,4",equity_cap2,9,0
"2,2,1,1,1,2,4",central_full,9,0
"2,2,2,1,1,1,5",bilateral_3pass,12,2
"2,2,2,1,1,1,5",clearinghouse,12,0
"2,2,2,1,1,1,5",public_pool,12,0
"2,2,2,1,1,1,5",subsidized_catch_up,12,9
"2,2,2,1,1,1,5",central_cap2,12,0
"2,2,2,1,1,1,5",equity_cap2,12,1
"2,2,2,1,1,1,5",central_full,12,0
"2,1,0,1,1,2,5",bilateral_3pass,2,2
"2,1,0,1,1,2,5",clearinghouse,2,0
"2,1,0,1,1,2,5",public_pool,2,0
"2,1,0,1,1,2,5",subsidized_catch_up,2,0
"2,1,0,1,1,2,5",central_cap2,2,0
"2,1,0,1,1,2,5",equity_cap2,2,0
"2,1,0,1,1,2,5",central_full,2,0
"2,1,1,2,0,1,4",bilateral_3pass,10,10
"2,1,1,2,0,1,4",clearinghouse,10,0
"2,1,1,2,0,1,4",public_pool,10,0
"2,1,1,2,0,1,4",subsidized_catch_up,10,0
"2,1,1,2,0,1,4",central_cap2,10,0
"2,1,1,2,0,1,4",equity_cap2,10,0
"2,1,1,2,0,1,4",central_full,10,0
"3,1,2,3,0,0,3",bilateral_3pass,1,1
"3,1,2,3,0,0,3",clearinghouse,1,0
"3,1,2,3,0,0,3",public_pool,1,0
"3,1,2,3,0,0,3",subsidized_catch_up,1,0
"3,1,2,3,0,0,3",central_cap2,1,0
"3,1,2,3,0,0,3",equity_cap2,1,0
"3,1,2,3,0,0,3",central_full,1,0
"2,2,0,2,2,2,3",bilateral_3pass,11,1
"2,2,0,2,2,2,3",clearinghouse,11,0
"2,2,0,2,2,2,3",public_pool,11,0
"2,2,0,2,2,2,3",subsidized_catch_up,11,10
"2,2,0,2,2,2,3",central_cap2,11,0
"2,2,0,2,2,2,3",equity_cap2,11,0
"2,2,0,2,2,2,3",central_full,11,0
"0,3,1,2,0,1,3",bilateral_3pass,2,0
"0,3,1,2,0,1,3",clearinghouse,2,0
"0,3,1,2,0,1,3",public_pool,2,0
"0,3,1,2,0,1,3",subsidized_catch_up,2,0
"0,3,1,2,0,1,3",central_cap2,2,2
"0,3,1,2,0,1,3",equity_cap2,2,0
"0,3,1,2,0,1,3",central_full,2,0
"1,2,1,1,1,1,4",bilateral_3pass,2,0
"1,2,1,1,1,1,4",clearinghouse,2,1
"1,2,1,1,1,1,4",public_pool,2,0
"1,2,1,1,1,1,4",subsidized_catch_up,2,0
"1,2,1,1,1,1,4",central_cap2,2,1
"1,2,1,1,1,1,4",equity_cap2,2,0
"1,2,1,1,1,1,4",central_full,2,0
"3,1,1,1,1,0,5",bilateral_3pass,5,5
"3,1,1,1,1,0,5",clearinghouse,5,0
"3,1,1,1,1,0,5",public_pool,5,0
"3,1,1,1,1,0,5",subsidized_catch_up,5,0
"3,1,1,1,1,0,5",central_cap2,5,0
"3,1,1,1,1,0,5",equity_cap2,5,0
"3,1,1,1,1,0,5",central_full,5,0
"2,1,1,2,0,0,1",bilateral_3pass,15,13
"2,1,1,2,0,0,1",clearinghouse,15,2
"2,1,1,2,0,0,1",public_pool,15,0
"2,1,1,2,0,0,1",subsidized_catch_up,15,0
"2,1,1,2,0,0,1",central_cap2,15,0
"2,1,1,2,0,0,1",equity_cap2,15,0
"2,1,1,2,0,0,1",central_full,15,0
"3,2,1,2,0,0,0",bilateral_3pass,4,2
"3,2,1,2,0,0,0",clearinghouse,4,0
"3,2,1,2,0,0,0",public_pool,4,2
"3,2,1,2,0,0,0",subsidized_catch_up,4,0
"3,2,1,2,0,0,0",central_cap2,4,0
"3,2,1,2,0,0,0",equity_cap2,4,0
"3,2,1,2,0,0,0",central_full,4,0
"3,1,2,3,1,2,5",bilateral_3pass,5,5
"3,1,2,3,1,2,5",clearinghouse,5,0
"3,1,2,3,1,2,5",public_pool,5,0
"3,1,2,3,1,2,5",subsidized_catch_up,5,0
"3,1,2,3,1,2,5",central_cap2,5,0
"3,1,2,3,1,2,5",equity_cap2,5,0
"3,1,2,3,1,2,5",central_full,5,0
"1,3,1,2,0,0,0",bilateral_3pass,26,0
"1,3,1,2,0,0,0",clearinghouse,26,0
"1,3,1,2,0,0,0",public_pool,26,1
"1,3,1,2,0,0,0",subsidized_catch_up,26,0
"1,3,1,2,0,0,0",central_cap2,26,0
"1,3,1,2,0,0,0",equity_cap2,26,1
"1,3,1,2,0,0,0",central_full,26,24
"2,2,2,2,1,0,2",bilateral_3pass,2,1
"2,2,2,2,1,0,2",clearinghouse,2,0
"2,2,2,2,1,0,2",public_pool,2,0
"2,2,2,2,1,0,2",subsidized_catch_up,2,0
"2,2,2,2,1,0,2",central_cap2,2,0
"2,2,2,2,1,0,2",equity_cap2,2,1
"2,2,2,2,1,0,2",central_full,2,0
"1,2,0,1,1,0,0",bilateral_3pass,18,1
"1,2,0,1,1,0,0",clearinghouse,18,1
"1,2,0,1,1,0,0",public_pool,18,0
"1,2,0,1,1,0,0",subsidized_catch_up,18,16
"1,2,0,1,1,0,0",central_cap2,18,0
"1,2,0,1,1,0,0",equity_cap2,18,0
"1,2,0,1,1,0,0",central_full,18,0
"1,1,0,1,1,1,3",bilateral_3pass,3,1
"1,1,0,1,1,1,3",clearinghouse,3,0
"1,1,0,1,1,1,3",public_pool,3,0
"1,1,0,1,1,1,3",subsidized_catch_up,3,2
