episode,seed,scenario,scenario_label,change_round,epsilon,total_reward,mean_absolute_td_error,final_total_score,final_mean_score,final_min_score,bottom_two_mean_score,final_max_score,final_score_gap,final_welfare,final_coordination_capacity,cumulative_capacity_cost,cumulative_workload_units,rounds_bilateral_3pass,rounds_clearinghouse,rounds_public_pool,rounds_subsidized_catch_up,rounds_central_cap2,rounds_equity_cap2,rounds_central_full
,500094,need_based,Need-based,,0.0,28.0,,155,31.0,19,23.0,45,26,28.0,5,23,197,13,2,1,3,1,0,0
,500094,cooperative,Cooperative,,0.0,26.049999999999997,,152,30.4,13,19.0,49,36,26.049999999999997,5,23,255,12,4,1,3,0,0,0
,500094,hoarding,Hoarding,,0.0,18.799999999999997,,102,20.4,14,15.5,35,21,18.799999999999997,5,23,45,10,4,2,3,1,0,0
,500094,mixed,Mixed,,0.0,21.200000000000003,,118,23.6,14,15.5,42,28,21.200000000000003,4,24,99,12,2,1,4,1,0,0
,500094,need_based_to_competitive,Need-based → competitive,10.0,0.0,26.700000000000003,,143,28.6,21,21.5,40,19,26.700000000000003,3,25,112,12,2,1,5,0,0,0
,500094,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,18.450000000000003,,113,22.6,6,10.5,42,36,18.450000000000003,1,27,140,8,4,1,7,0,0,0
,500095,need_based,Need-based,,0.0,23.9,,131,26.2,17,19.5,38,21,23.9,4,24,118,12,4,1,3,0,0,0
,500095,cooperative,Cooperative,,0.0,24.1,,129,25.8,19,21.0,34,15,24.1,5,23,170,13,2,1,2,0,1,1
,500095,hoarding,Hoarding,,0.0,18.75,,115,23.0,6,11.5,33,27,18.75,2,26,74,10,4,1,4,0,1,0
,500095,mixed,Mixed,,0.0,15.450000000000001,,88,17.6,9,9.0,30,21,15.450000000000001,2,26,79,11,3,1,3,0,2,0
,500095,need_based_to_competitive,Need-based → competitive,10.0,0.0,18.9,,111,22.2,9,13.0,33,24,18.9,2,26,87,11,4,1,4,0,0,0
,500095,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,16.4,,86,17.2,14,14.0,28,14,16.4,3,25,100,12,2,1,4,0,1,0
,500096,need_based,Need-based,,0.0,32.0,,180,36.0,20,25.0,51,31,32.0,5,23,248,13,3,1,1,0,1,1
,500096,cooperative,Cooperative,,0.0,28.5,,145,29.0,27,27.0,32,5,28.5,3,25,150,11,5,0,3,0,0,1
,500096,hoarding,Hoarding,,0.0,17.1,,104,20.8,6,6.0,36,30,17.1,5,23,47,12,2,0,4,0,1,1
,500096,mixed,Mixed,,0.0,18.9,,111,22.2,9,12.0,39,30,18.9,2,26,103,11,3,0,4,0,1,1
,500096,need_based_to_competitive,Need-based → competitive,10.0,0.0,27.35,,149,29.8,20,24.0,37,17,27.35,3,25,132,12,4,0,2,0,1,1
,500096,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,15.0,,90,18.0,6,12.0,25,19,15.0,3,25,95,12,4,0,2,0,0,2
,500097,need_based,Need-based,,0.0,26.65,,141,28.2,22,24.0,33,11,26.65,3,25,376,12,1,3,3,1,0,0
,500097,cooperative,Cooperative,,0.0,21.200000000000003,,113,22.6,17,18.0,30,13,21.200000000000003,3,25,148,11,3,0,5,0,1,0
,500097,hoarding,Hoarding,,0.0,12.899999999999999,,81,16.2,3,4.5,42,39,12.899999999999999,3,25,92,12,3,1,2,0,1,1
,500097,mixed,Mixed,,0.0,19.85,,114,22.8,11,12.5,50,39,19.85,6,22,116,14,1,0,1,0,3,1
,500097,need_based_to_competitive,Need-based → competitive,10.0,0.0,13.2,,73,14.6,9,9.5,27,18,13.2,3,25,123,12,0,1,4,1,2,0
,500097,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,9.0,,50,10.0,6,6.5,17,11,9.0,5,23,79,11,2,1,5,0,1,0
,500098,need_based,Need-based,,0.0,28.049999999999997,,142,28.4,27,27.0,31,4,28.049999999999997,5,23,266,11,2,2,5,0,0,0
,500098,cooperative,Cooperative,,0.0,19.5,,125,25.0,3,11.0,39,36,19.5,4,24,230,12,4,1,3,0,0,0
,500098,hoarding,Hoarding,,0.0,19.1,,104,20.8,14,15.5,31,17,19.1,2,26,64,11,1,1,5,2,0,0
,500098,mixed,Mixed,,0.0,18.65,,101,20.2,14,15.5,28,14,18.65,3,25,116,13,1,1,2,2,0,1
,500098,need_based_to_competitive,Need-based → competitive,10.0,0.0,21.85,,119,23.8,16,16.5,30,14,21.85,2,26,89,10,4,1,5,0,0,0
,500098,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,17.549999999999997,,107,21.4,6,7.5,38,32,17.549999999999997,1,27,134,10,4,1,5,0,0,0
,500099,need_based,Need-based,,0.0,34.650000000000006,,181,36.2,30,31.5,46,16,34.650000000000006,6,22,191,13,3,1,3,0,0,0
,500099,cooperative,Cooperative,,0.0,25.85,,144,28.8,17,19.5,45,28,25.85,3,25,205,11,6,1,2,0,0,0
,500099,hoarding,Hoarding,,0.0,21.5,,120,24.0,14,14.0,44,30,21.5,3,25,69,11,3,1,4,1,0,0
,500099,mixed,Mixed,,0.0,25.700000000000003,,148,29.6,14,19.5,40,26,25.700000000000003,5,23,176,13,0,2,4,0,0,1
,500099,need_based_to_competitive,Need-based → competitive,10.0,0.0,28.9,,156,31.2,22,23.5,49,27,28.9,4,24,128,12,2,2,4,0,0,0
,500099,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,21.799999999999997,,127,25.4,11,11.5,44,33,21.799999999999997,1,27,124,10,6,1,3,0,0,0
