branch_state_id,base_game_id,seed,scenario,round,first_action,q_chosen_action,continuation_policy,replication,split,final_total_score,final_mean_score,final_min_score,bottom_two_mean_score,final_score_gap,gini_score,final_welfare,cumulative_capacity_cost
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,0,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,1,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,2,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,3,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,4,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,5,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,6,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,7,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,8,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,9,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,10,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,11,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,12,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,13,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,14,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,15,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,16,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,17,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,18,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,19,selection,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,20,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,21,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,22,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,23,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,24,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,25,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,26,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,27,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,28,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,29,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,30,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,31,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,32,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,33,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,34,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,35,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,36,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,37,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,38,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,learned_q,39,evaluation,119.0,23.8,12.0,15.5,24.0,0.1983193277310924,20.85,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,random_feasible,0,selection,119.0,23.8,17.0,19.5,13.0,0.10420168067226898,22.1,24.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,random_feasible,1,selection,122.0,24.4,12.0,16.0,24.0,0.180327868852459,21.299999999999997,27.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,random_feasible,2,selection,135.0,27.0,22.0,22.0,9.0,0.07703703703703701,25.75,26.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,random_feasible,3,selection,127.0,25.4,14.0,18.0,22.0,0.16377952755905523,22.549999999999997,25.0
2,1,700000,need_based,10,bilateral_3pass,clearinghouse,random_feasible,4,selection,114.0,22.8,9.0,15.5,24.0,0.1859649122807019,19.35,25.0
