branch_state_id,base_game_id,seed,scenario,round,continuation_policy,comparison,selection_best_action,selection_second_action,q_chosen_action,mean_difference,ci95_low,ci95_high,ci_excludes_zero,paired_eval_replications,q_equals_selection_best
28,10,700300,mixed,3,learned_q,selected_best_minus_q_chosen,public_pool,bilateral_3pass,subsidized_catch_up,4.050000000000006,4.050000000000004,4.050000000000004,1,20,0
28,10,700300,mixed,3,learned_q,selected_best_minus_bilateral,public_pool,bilateral_3pass,subsidized_catch_up,3.1499999999999986,3.1499999999999986,3.1499999999999986,1,20,0
28,10,700300,mixed,3,learned_q,q_chosen_minus_bilateral,public_pool,bilateral_3pass,subsidized_catch_up,-0.9000000000000057,-0.9000000000000057,-0.9000000000000057,1,20,0
28,10,700300,mixed,3,permanent_bilateral_3pass,selected_best_minus_selected_second,public_pool,subsidized_catch_up,subsidized_catch_up,0.75,0.75,0.75,1,20,0
28,10,700300,mixed,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,public_pool,subsidized_catch_up,subsidized_catch_up,0.75,0.75,0.75,1,20,0
28,10,700300,mixed,3,permanent_bilateral_3pass,selected_best_minus_bilateral,public_pool,subsidized_catch_up,subsidized_catch_up,3.3999999999999986,3.3999999999999986,3.3999999999999986,1,20,0
28,10,700300,mixed,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,public_pool,subsidized_catch_up,subsidized_catch_up,2.6499999999999986,2.6499999999999986,2.6499999999999986,1,20,0
28,10,700300,mixed,3,random_feasible,selected_best_minus_selected_second,clearinghouse,subsidized_catch_up,subsidized_catch_up,-0.7950000000000006,-6.241250000000005,5.642499999999999,0,20,0
28,10,700300,mixed,3,random_feasible,selected_best_minus_q_chosen,clearinghouse,subsidized_catch_up,subsidized_catch_up,-0.7950000000000006,-6.241250000000005,5.642499999999999,0,20,0
28,10,700300,mixed,3,random_feasible,selected_best_minus_bilateral,clearinghouse,subsidized_catch_up,subsidized_catch_up,-0.19000000000000136,-7.27,5.964999999999998,0,20,0
28,10,700300,mixed,3,random_feasible,q_chosen_minus_bilateral,clearinghouse,subsidized_catch_up,subsidized_catch_up,0.6049999999999992,-8.83375,7.597499999999997,0,20,0
29,10,700300,mixed,10,learned_q,selected_best_minus_selected_second,clearinghouse,bilateral_3pass,bilateral_3pass,4.5,4.5,4.5,1,20,0
29,10,700300,mixed,10,learned_q,selected_best_minus_q_chosen,clearinghouse,bilateral_3pass,bilateral_3pass,4.5,4.5,4.5,1,20,0
29,10,700300,mixed,10,learned_q,selected_best_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,4.5,4.5,4.5,1,20,0
29,10,700300,mixed,10,learned_q,q_chosen_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
29,10,700300,mixed,10,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.45000000000000284,0.45000000000000284,0.45000000000000284,1,20,1
29,10,700300,mixed,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
29,10,700300,mixed,10,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
29,10,700300,mixed,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
29,10,700300,mixed,10,random_feasible,selected_best_minus_selected_second,clearinghouse,bilateral_3pass,bilateral_3pass,0.23750000000000043,-3.8000000000000043,3.5299999999999985,0,20,0
29,10,700300,mixed,10,random_feasible,selected_best_minus_q_chosen,clearinghouse,bilateral_3pass,bilateral_3pass,0.23750000000000043,-3.8000000000000043,3.5299999999999985,0,20,0
29,10,700300,mixed,10,random_feasible,selected_best_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.23750000000000043,-3.8000000000000043,3.5299999999999985,0,20,0
29,10,700300,mixed,10,random_feasible,q_chosen_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
30,10,700300,mixed,16,learned_q,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,learned_q,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,learned_q,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,learned_q,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,random_feasible,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.15000000000000213,-0.44999999999999574,0.45000000000000284,0,20,1
30,10,700300,mixed,16,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,random_feasible,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
30,10,700300,mixed,16,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,learned_q,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,learned_q,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,learned_q,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,learned_q,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,random_feasible,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,random_feasible,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
31,11,700301,mixed,3,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
32,11,700301,mixed,10,learned_q,selected_best_minus_selected_second,subsidized_catch_up,central_full,central_full,0.6500000000000057,0.6500000000000057,0.6500000000000057,1,20,0
32,11,700301,mixed,10,learned_q,selected_best_minus_q_chosen,subsidized_catch_up,central_full,central_full,0.6500000000000057,0.6500000000000057,0.6500000000000057,1,20,0
32,11,700301,mixed,10,learned_q,selected_best_minus_bilateral,subsidized_catch_up,central_full,central_full,5.6,5.600000000000001,5.600000000000001,1,20,0
32,11,700301,mixed,10,learned_q,q_chosen_minus_bilateral,subsidized_catch_up,central_full,central_full,4.949999999999994,4.949999999999996,4.949999999999996,1,20,0
32,11,700301,mixed,10,permanent_bilateral_3pass,selected_best_minus_selected_second,central_full,central_cap2,central_full,3.8000000000000056,3.8000000000000043,3.8000000000000043,1,20,1
32,11,700301,mixed,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,central_full,central_cap2,central_full,0.0,0.0,0.0,0,20,1
32,11,700301,mixed,10,permanent_bilateral_3pass,selected_best_minus_bilateral,central_full,central_cap2,central_full,5.0,5.0,5.0,1,20,1
32,11,700301,mixed,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,central_full,central_cap2,central_full,5.0,5.0,5.0,1,20,1
32,11,700301,mixed,10,random_feasible,selected_best_minus_selected_second,central_full,subsidized_catch_up,central_full,0.9550000000000004,-2.29,6.285000000000002,0,20,1
32,11,700301,mixed,10,random_feasible,selected_best_minus_q_chosen,central_full,subsidized_catch_up,central_full,0.0,0.0,0.0,0,20,1
32,11,700301,mixed,10,random_feasible,selected_best_minus_bilateral,central_full,subsidized_catch_up,central_full,2.6349999999999993,-2.625,6.3012500000000005,0,20,1
32,11,700301,mixed,10,random_feasible,q_chosen_minus_bilateral,central_full,subsidized_catch_up,central_full,2.6349999999999993,-2.625,6.3012500000000005,0,20,1
33,11,700301,mixed,16,learned_q,selected_best_minus_selected_second,clearinghouse,central_cap2,bilateral_3pass,0.45000000000000284,0.45000000000000284,0.45000000000000284,1,20,0
33,11,700301,mixed,16,learned_q,selected_best_minus_q_chosen,clearinghouse,central_cap2,bilateral_3pass,1.6500000000000057,1.6500000000000057,1.6500000000000057,1,20,0
33,11,700301,mixed,16,learned_q,selected_best_minus_bilateral,clearinghouse,central_cap2,bilateral_3pass,1.6500000000000057,1.6500000000000057,1.6500000000000057,1,20,0
33,11,700301,mixed,16,learned_q,q_chosen_minus_bilateral,clearinghouse,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
33,11,700301,mixed,16,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.8999999999999986,0.8999999999999986,0.8999999999999986,1,20,1
33,11,700301,mixed,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
33,11,700301,mixed,16,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
33,11,700301,mixed,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
33,11,700301,mixed,16,random_feasible,selected_best_minus_selected_second,central_cap2,equity_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
33,11,700301,mixed,16,random_feasible,selected_best_minus_q_chosen,central_cap2,equity_cap2,bilateral_3pass,0.8900000000000009,-0.75,2.9737499999999977,0,20,0
33,11,700301,mixed,16,random_feasible,selected_best_minus_bilateral,central_cap2,equity_cap2,bilateral_3pass,0.8900000000000009,-0.75,2.9737499999999977,0,20,0
33,11,700301,mixed,16,random_feasible,q_chosen_minus_bilateral,central_cap2,equity_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
34,12,700302,mixed,3,learned_q,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,2.0,2.0,2.0,1,20,1
34,12,700302,mixed,3,learned_q,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
34,12,700302,mixed,3,learned_q,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
34,12,700302,mixed,3,learned_q,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
34,12,700302,mixed,3,permanent_bilateral_3pass,selected_best_minus_selected_second,clearinghouse,bilateral_3pass,bilateral_3pass,1.6000000000000014,1.6000000000000014,1.6000000000000014,1,20,0
34,12,700302,mixed,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,clearinghouse,bilateral_3pass,bilateral_3pass,1.6000000000000014,1.6000000000000014,1.6000000000000014,1,20,0
34,12,700302,mixed,3,permanent_bilateral_3pass,selected_best_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,1.6000000000000014,1.6000000000000014,1.6000000000000014,1,20,0
34,12,700302,mixed,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
34,12,700302,mixed,3,random_feasible,selected_best_minus_selected_second,clearinghouse,bilateral_3pass,bilateral_3pass,2.2175000000000002,-3.258750000000001,8.6675,0,20,0
34,12,700302,mixed,3,random_feasible,selected_best_minus_q_chosen,clearinghouse,bilateral_3pass,bilateral_3pass,2.2175000000000002,-3.258750000000001,8.6675,0,20,0
34,12,700302,mixed,3,random_feasible,selected_best_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,2.2175000000000002,-3.258750000000001,8.6675,0,20,0
34,12,700302,mixed,3,random_feasible,q_chosen_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
35,12,700302,mixed,10,learned_q,selected_best_minus_selected_second,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.9500000000000028,0.9500000000000028,0.9500000000000028,1,20,1
35,12,700302,mixed,10,learned_q,selected_best_minus_q_chosen,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
35,12,700302,mixed,10,learned_q,selected_best_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
35,12,700302,mixed,10,learned_q,q_chosen_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
35,12,700302,mixed,10,permanent_bilateral_3pass,selected_best_minus_selected_second,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.14999999999999858,0.14999999999999858,0.14999999999999858,1,20,0
35,12,700302,mixed,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.14999999999999858,0.14999999999999858,0.14999999999999858,1,20,0
35,12,700302,mixed,10,permanent_bilateral_3pass,selected_best_minus_bilateral,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.14999999999999858,0.14999999999999858,0.14999999999999858,1,20,0
35,12,700302,mixed,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
35,12,700302,mixed,10,random_feasible,selected_best_minus_selected_second,subsidized_catch_up,bilateral_3pass,bilateral_3pass,1.8625000000000012,-1.485000000000003,8.273749999999994,0,20,0
35,12,700302,mixed,10,random_feasible,selected_best_minus_q_chosen,subsidized_catch_up,bilateral_3pass,bilateral_3pass,1.8625000000000012,-1.485000000000003,8.273749999999994,0,20,0
35,12,700302,mixed,10,random_feasible,selected_best_minus_bilateral,subsidized_catch_up,bilateral_3pass,bilateral_3pass,1.8625000000000012,-1.485000000000003,8.273749999999994,0,20,0
35,12,700302,mixed,10,random_feasible,q_chosen_minus_bilateral,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
36,12,700302,mixed,16,learned_q,selected_best_minus_selected_second,clearinghouse,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,0
36,12,700302,mixed,16,learned_q,selected_best_minus_q_chosen,clearinghouse,subsidized_catch_up,bilateral_3pass,0.29999999999999716,0.29999999999999716,0.29999999999999716,1,20,0
36,12,700302,mixed,16,learned_q,selected_best_minus_bilateral,clearinghouse,subsidized_catch_up,bilateral_3pass,0.29999999999999716,0.29999999999999716,0.29999999999999716,1,20,0
36,12,700302,mixed,16,learned_q,q_chosen_minus_bilateral,clearinghouse,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,0
36,12,700302,mixed,16,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
36,12,700302,mixed,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
36,12,700302,mixed,16,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
36,12,700302,mixed,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
36,12,700302,mixed,16,random_feasible,selected_best_minus_selected_second,clearinghouse,bilateral_3pass,bilateral_3pass,0.7899999999999977,-1.0375,1.9499999999999957,0,20,0
36,12,700302,mixed,16,random_feasible,selected_best_minus_q_chosen,clearinghouse,bilateral_3pass,bilateral_3pass,0.7899999999999977,-1.0375,1.9499999999999957,0,20,0
36,12,700302,mixed,16,random_feasible,selected_best_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.7899999999999977,-1.0375,1.9499999999999957,0,20,0
36,12,700302,mixed,16,random_feasible,q_chosen_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
37,13,700400,need_based_to_competitive,3,learned_q,selected_best_minus_selected_second,clearinghouse,subsidized_catch_up,clearinghouse,0.7999999999999972,0.7999999999999972,0.7999999999999972,1,20,1
37,13,700400,need_based_to_competitive,3,learned_q,selected_best_minus_q_chosen,clearinghouse,subsidized_catch_up,clearinghouse,0.0,0.0,0.0,0,20,1
37,13,700400,need_based_to_competitive,3,learned_q,selected_best_minus_bilateral,clearinghouse,subsidized_catch_up,clearinghouse,4.65,4.649999999999999,4.649999999999999,1,20,1
37,13,700400,need_based_to_competitive,3,learned_q,q_chosen_minus_bilateral,clearinghouse,subsidized_catch_up,clearinghouse,4.65,4.649999999999999,4.649999999999999,1,20,1
37,13,700400,need_based_to_competitive,3,permanent_bilateral_3pass,selected_best_minus_selected_second,clearinghouse,subsidized_catch_up,clearinghouse,1.5,1.5,1.5,1,20,1
37,13,700400,need_based_to_competitive,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,clearinghouse,subsidized_catch_up,clearinghouse,0.0,0.0,0.0,0,20,1
37,13,700400,need_based_to_competitive,3,permanent_bilateral_3pass,selected_best_minus_bilateral,clearinghouse,subsidized_catch_up,clearinghouse,5.400000000000006,5.400000000000006,5.400000000000006,1,20,1
37,13,700400,need_based_to_competitive,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,clearinghouse,subsidized_catch_up,clearinghouse,5.400000000000006,5.400000000000006,5.400000000000006,1,20,1
37,13,700400,need_based_to_competitive,3,random_feasible,selected_best_minus_selected_second,clearinghouse,bilateral_3pass,clearinghouse,0.8099999999999999,-10.41625,7.7449999999999966,0,20,1
37,13,700400,need_based_to_competitive,3,random_feasible,selected_best_minus_q_chosen,clearinghouse,bilateral_3pass,clearinghouse,0.0,0.0,0.0,0,20,1
37,13,700400,need_based_to_competitive,3,random_feasible,selected_best_minus_bilateral,clearinghouse,bilateral_3pass,clearinghouse,0.8099999999999999,-10.41625,7.7449999999999966,0,20,1
37,13,700400,need_based_to_competitive,3,random_feasible,q_chosen_minus_bilateral,clearinghouse,bilateral_3pass,clearinghouse,0.8099999999999999,-10.41625,7.7449999999999966,0,20,1
38,13,700400,need_based_to_competitive,10,learned_q,selected_best_minus_selected_second,clearinghouse,central_cap2,subsidized_catch_up,0.5,0.5,0.5,1,20,0
38,13,700400,need_based_to_competitive,10,learned_q,selected_best_minus_q_chosen,clearinghouse,central_cap2,subsidized_catch_up,0.5,0.5,0.5,1,20,0
38,13,700400,need_based_to_competitive,10,learned_q,selected_best_minus_bilateral,clearinghouse,central_cap2,subsidized_catch_up,0.6000000000000014,0.6000000000000014,0.6000000000000014,1,20,0
38,13,700400,need_based_to_competitive,10,learned_q,q_chosen_minus_bilateral,clearinghouse,central_cap2,subsidized_catch_up,0.10000000000000142,0.10000000000000142,0.10000000000000142,1,20,0
38,13,700400,need_based_to_competitive,10,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,subsidized_catch_up,0.0,0.0,0.0,0,20,0
38,13,700400,need_based_to_competitive,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,subsidized_catch_up,3.5,3.5,3.5,1,20,0
38,13,700400,need_based_to_competitive,10,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,subsidized_catch_up,0.0,0.0,0.0,0,20,0
38,13,700400,need_based_to_competitive,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,subsidized_catch_up,-3.5,-3.5,-3.5,1,20,0
38,13,700400,need_based_to_competitive,10,random_feasible,selected_best_minus_selected_second,public_pool,bilateral_3pass,subsidized_catch_up,0.695000000000001,-5.474999999999999,6.1362499999999995,0,20,0
38,13,700400,need_based_to_competitive,10,random_feasible,selected_best_minus_q_chosen,public_pool,bilateral_3pass,subsidized_catch_up,1.0675000000000001,-1.545,5.9299999999999935,0,20,0
38,13,700400,need_based_to_competitive,10,random_feasible,selected_best_minus_bilateral,public_pool,bilateral_3pass,subsidized_catch_up,0.695000000000001,-5.474999999999999,6.1362499999999995,0,20,0
38,13,700400,need_based_to_competitive,10,random_feasible,q_chosen_minus_bilateral,public_pool,bilateral_3pass,subsidized_catch_up,-0.37249999999999905,-5.529999999999996,4.3100000000000005,0,20,0
39,13,700400,need_based_to_competitive,16,learned_q,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.75,0.75,0.75,1,20,1
39,13,700400,need_based_to_competitive,16,learned_q,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
39,13,700400,need_based_to_competitive,16,learned_q,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
39,13,700400,need_based_to_competitive,16,learned_q,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
39,13,700400,need_based_to_competitive,16,permanent_bilateral_3pass,selected_best_minus_selected_second,clearinghouse,bilateral_3pass,bilateral_3pass,1.9500000000000028,1.9500000000000028,1.9500000000000028,1,20,0
39,13,700400,need_based_to_competitive,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,clearinghouse,bilateral_3pass,bilateral_3pass,1.9500000000000028,1.9500000000000028,1.9500000000000028,1,20,0
39,13,700400,need_based_to_competitive,16,permanent_bilateral_3pass,selected_best_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,1.9500000000000028,1.9500000000000028,1.9500000000000028,1,20,0
39,13,700400,need_based_to_competitive,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
39,13,700400,need_based_to_competitive,16,random_feasible,selected_best_minus_selected_second,clearinghouse,bilateral_3pass,bilateral_3pass,1.6800000000000008,-0.75,2.700000000000003,0,20,0
39,13,700400,need_based_to_competitive,16,random_feasible,selected_best_minus_q_chosen,clearinghouse,bilateral_3pass,bilateral_3pass,1.6800000000000008,-0.75,2.700000000000003,0,20,0
39,13,700400,need_based_to_competitive,16,random_feasible,selected_best_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,1.6800000000000008,-0.75,2.700000000000003,0,20,0
39,13,700400,need_based_to_competitive,16,random_feasible,q_chosen_minus_bilateral,clearinghouse,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
40,14,700401,need_based_to_competitive,3,learned_q,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,learned_q,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,learned_q,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,learned_q,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,random_feasible,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,random_feasible,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
40,14,700401,need_based_to_competitive,3,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
41,14,700401,need_based_to_competitive,10,learned_q,selected_best_minus_selected_second,bilateral_3pass,central_cap2,subsidized_catch_up,1.3500000000000014,1.3500000000000014,1.3500000000000014,1,20,0
41,14,700401,need_based_to_competitive,10,learned_q,selected_best_minus_q_chosen,bilateral_3pass,central_cap2,subsidized_catch_up,1.3500000000000014,1.3500000000000014,1.3500000000000014,1,20,0
41,14,700401,need_based_to_competitive,10,learned_q,selected_best_minus_bilateral,bilateral_3pass,central_cap2,subsidized_catch_up,0.0,0.0,0.0,0,20,0
41,14,700401,need_based_to_competitive,10,learned_q,q_chosen_minus_bilateral,bilateral_3pass,central_cap2,subsidized_catch_up,-1.3500000000000014,-1.3500000000000014,-1.3500000000000014,1,20,0
41,14,700401,need_based_to_competitive,10,permanent_bilateral_3pass,selected_best_minus_selected_second,central_cap2,equity_cap2,subsidized_catch_up,0.0,0.0,0.0,0,20,0
41,14,700401,need_based_to_competitive,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,central_cap2,equity_cap2,subsidized_catch_up,0.75,0.75,0.75,1,20,0
41,14,700401,need_based_to_competitive,10,permanent_bilateral_3pass,selected_best_minus_bilateral,central_cap2,equity_cap2,subsidized_catch_up,3.0,3.0,3.0,1,20,0
41,14,700401,need_based_to_competitive,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,central_cap2,equity_cap2,subsidized_catch_up,2.25,2.25,2.25,1,20,0
